55.944425,-3.188396,ESE,55.94431019497029,-3.1881188361402466,73.26874271460895,270.965508176656
55.94431019497029,-3.1881188361402466,SE,55.944098062935936,-3.187906704105891,73.26874271460895,269.715508176656
55.944098062935936,-3.187906704105891,ESE,55.943983257906226,-3.1876295402461374,73.26874271460895,268.465508176656
55.943983257906226,-3.1876295402461374,SSE,55.94370609404647,-3.187514735216428,73.26874271460895,267.215508176656
55.94370609404647,-3.187514735216428,SW,55.94349396201211,-3.1877268672507837,73.26874271460895,265.965508176656
55.94349396201211,-3.1877268672507837,E,55.94349396201211,-3.1874268672507835,73.26874271460895,264.715508176656
55.94349396201211,-3.1874268672507835,W,55.94349396201211,-3.1877268672507837,73.26874271460895,263.465508176656
55.94349396201211,-3.1877268672507837,WSW,55.9433791569824,-3.188004031110537,73.26874271460895,262.215508176656
55.9433791569824,-3.188004031110537,SE,55.943167024948046,-3.1877918990761813,73.26874271460895,260.965508176656
55.943167024948046,-3.1877918990761813,N,55.94346702494805,-3.1877918990761813,73.26874271460895,259.715508176656
55.94346702494805,-3.1877918990761813,NNW,55.943744188807806,-3.187906704105891,73.26874271460895,258.465508176656
55.943744188807806,-3.187906704105891,NE,55.94395632084216,-3.187694572071535,73.26874271460895,257.215508176656
55.94395632084216,-3.187694572071535,SW,55.943744188807806,-3.187906704105891,73.26874271460895,255.965508176656
55.943744188807806,-3.187906704105891,SE,55.94353205677345,-3.187694572071535,73.26874271460895,254.715508176656
55.94353205677345,-3.187694572071535,ENE,55.94364686180316,-3.1874174082117817,73.26874271460895,253.465508176656
55.94364686180316,-3.1874174082117817,SSW,55.9433696979434,-3.187532213241491,73.26874271460895,252.215508176656
55.9433696979434,-3.187532213241491,SSW,55.94309253408365,-3.1876470182712007,73.26874271460895,250.965508176656
55.94309253408365,-3.1876470182712007,ESE,55.942977729053936,-3.1873698544114473,73.26874271460895,249.715508176656
55.942977729053936,-3.1873698544114473,SE,55.94276559701958,-3.1871577223770915,73.26874271460895,248.465508176656
55.94276559701958,-3.1871577223770915,W,55.94276559701958,-3.1874577223770917,73.26874271460895,247.215508176656
55.94276559701958,-3.1874577223770917,WSW,55.94265079198987,-3.187734886236845,73.26874271460895,245.965508176656
55.94265079198987,-3.187734886236845,NW,55.942862924024226,-3.187947018271201,73.26874271460895,244.715508176656
55.942862924024226,-3.187947018271201,SW,55.94265079198987,-3.1881591503055566,73.26874271460895,243.465508176656
55.94265079198987,-3.1881591503055566,W,55.94265079198987,-3.188459150305557,73.26874271460895,242.215508176656
55.94265079198987,-3.188459150305557,WNW,55.94276559701958,-3.1887363141653102,73.26874271460895,240.965508176656
55.94276559701958,-3.1887363141653102,ENE,55.94288040204929,-3.188459150305557,73.26874271460895,239.715508176656
55.94288040204929,-3.188459150305557,ENE,55.942995207079,-3.1881819864458034,73.26874271460895,238.465508176656
55.942995207079,-3.1881819864458034,W,55.942995207079,-3.1884819864458036,73.26874271460895,237.215508176656
55.942995207079,-3.1884819864458036,E,55.942995207079,-3.1881819864458034,73.26874271460895,235.965508176656
55.942995207079,-3.1881819864458034,SE,55.942783075044645,-3.1879698544114476,73.26874271460895,234.715508176656
55.942783075044645,-3.1879698544114476,ESE,55.942668270014934,-3.1876926905516942,73.26874271460895,233.465508176656
55.942668270014934,-3.1876926905516942,NE,55.94288040204929,-3.1874805585173385,73.26874271460895,232.215508176656
55.94288040204929,-3.1874805585173385,SW,55.942668270014934,-3.1876926905516942,73.26874271460895,230.965508176656
55.942668270014934,-3.1876926905516942,W,55.942668270014934,-3.1879926905516944,73.26874271460895,229.715508176656
55.942668270014934,-3.1879926905516944,N,55.94296827001494,-3.1879926905516944,73.26874271460895,228.465508176656
55.94296827001494,-3.1879926905516944,E,55.94296827001494,-3.1876926905516942,73.26874271460895,227.215508176656
55.94296827001494,-3.1876926905516942,SSE,55.94269110615518,-3.1875778855219847,73.26874271460895,225.965508176656
55.94269110615518,-3.1875778855219847,W,55.94269110615518,-3.187877885521985,73.26874271460895,224.715508176656
55.94269110615518,-3.187877885521985,W,55.94269110615518,-3.188177885521985,73.26874271460895,223.465508176656
55.94269110615518,-3.188177885521985,W,55.94269110615518,-3.1884778855219853,73.26874271460895,222.215508176656
55.94269110615518,-3.1884778855219853,W,55.94269110615518,-3.1887778855219855,73.26874271460895,220.965508176656
55.94269110615518,-3.1887778855219855,NE,55.94290323818954,-3.1885657534876297,73.26874271460895,219.715508176656
55.94290323818954,-3.1885657534876297,W,55.94290323818954,-3.18886575348763,73.26874271460895,218.465508176656
55.94290323818954,-3.18886575348763,SSE,55.94262607432978,-3.1887509484579204,73.26874271460895,217.215508176656
55.94262607432978,-3.1887509484579204,NE,55.94283820636414,-3.1885388164235646,73.26874271460895,215.965508176656
55.94283820636414,-3.1885388164235646,ENE,55.94295301139385,-3.188261652563811,73.26874271460895,214.715508176656
55.94295301139385,-3.188261652563811,S,55.942653011393844,-3.188261652563811,73.26874271460895,213.465508176656
55.942653011393844,-3.188261652563811,NNW,55.9429301752536,-3.1883764575935207,73.26874271460895,212.215508176656
55.9429301752536,-3.1883764575935207,SE,55.942718043219244,-3.188164325559165,73.26874271460895,210.965508176656
55.942718043219244,-3.188164325559165,N,55.94301804321925,-3.188164325559165,73.26874271460895,209.715508176656
55.94301804321925,-3.188164325559165,S,55.942718043219244,-3.188164325559165,73.26874271460895,208.465508176656
55.942718043219244,-3.188164325559165,WNW,55.942832848248955,-3.1884414894189184,73.26874271460895,207.215508176656
55.942832848248955,-3.1884414894189184,W,55.942832848248955,-3.1887414894189186,73.26874271460895,205.965508176656
55.942832848248955,-3.1887414894189186,SE,55.9426207162146,-3.188529357384563,73.26874271460895,204.715508176656
55.9426207162146,-3.188529357384563,ENE,55.94273552124431,-3.1882521935248094,73.26874271460895,203.465508176656
55.94273552124431,-3.1882521935248094,NW,55.942947653278665,-3.188464325559165,73.26874271460895,202.215508176656
55.942947653278665,-3.188464325559165,E,55.942947653278665,-3.188164325559165,73.26874271460895,200.965508176656
55.942947653278665,-3.188164325559165,NE,55.94315978531302,-3.187952193524809,73.26874271460895,199.715508176656
55.94315978531302,-3.187952193524809,E,55.94315978531302,-3.187652193524809,73.26874271460895,198.465508176656
55.94315978531302,-3.187652193524809,SE,55.942947653278665,-3.1874400614904532,73.26874271460895,197.215508176656
55.942947653278665,-3.1874400614904532,SE,55.94273552124431,-3.1872279294560975,73.26874271460895,195.965508176656
55.94273552124431,-3.1872279294560975,NNE,55.943012685104065,-3.187113124426388,73.26874271460895,194.715508176656
55.943012685104065,-3.187113124426388,ENE,55.943127490133776,-3.1868359605666345,125.99253061179567,262.57837507581115
55.943127490133776,-3.1868359605666345,NE,55.94333962216813,-3.1866238285322788,125.99253061179567,261.32837507581115
55.94333962216813,-3.1866238285322788,E,55.94333962216813,-3.1863238285322786,125.99253061179567,260.07837507581115
55.94333962216813,-3.1863238285322786,W,55.94333962216813,-3.1866238285322788,125.99253061179567,258.82837507581115
